date, pm25, pm10, o3, no2, so2, co
2018/9/10, 46, 19, 47, 30, 1, 
2018/9/11, 50, 21, 64, 32, 1, 
2018/9/12, 53, 21, 61, 33, 2, 
2018/9/13, 57, 24, 38, 34, 2, 
2018/9/14, 59, 23, , 16, , 
2018/9/15, 57, 23, , 17, , 
2018/9/16, 57, 21, , 17, , 
2018/9/17, 57, 20, , 23, , 
2018/9/18, 50, 19, , 21, , 
2018/9/19, 46, 20, , 26, , 
2018/9/20, 55, 20, , 21, , 
2018/9/21, 57, 29, , 32, , 
2018/9/22, 65, 24, , 23, , 
2018/9/23, 63, 22, , 12, , 
2018/9/24, 50, 17, , 17, , 
2018/9/25, 38, 11, , 7, , 
2018/9/26, 21, 11, 37, 10, , 
2018/9/27, 21, , 39, 31, , 
2018/9/29, 34, 20, 44, 35, , 
2018/9/30, 53, , , 18, , 
2018/4/2, 25, 21, , 22, , 
2018/4/3, 25, 23, , 39, , 
2018/4/4, 53, 24, , 37, , 
2018/4/5, 63, 20, , 33, , 
2018/4/6, 42, 21, , 35, , 
2018/4/7, 57, 14, , 30, , 
2018/4/8, 46, 15, , 30, , 
2018/4/9, 50, 13, , 27, , 
2018/4/10, 42, 14, , 33, , 
2018/4/11, 38, 20, , 31, , 
2018/4/12, 55, 30, , 38, , 
2018/4/13, 61, 12, , 27, , 
2018/4/14, 30, 18, , 27, , 
2018/4/15, 46, 26, , 7, , 
2018/4/16, 57, 43, , 34, , 
2018/4/17, 70, 32, , 27, , 
2018/4/18, 61, 19, , 35, , 
2018/4/19, 53, 24, , 14, , 
2018/4/20, 55, 17, , 18, , 
2018/4/21, 42, 20, , 34, , 
2018/4/22, 50, 21, , 27, , 
2018/4/23, 57, 27, , 24, , 
2018/4/24, 57, 32, , 28, , 
2018/4/25, 63, 26, , 20, , 
2018/4/26, 59, 26, , 27, , 
2018/4/27, 59, 27, , 27, , 
2018/4/28, 61, 28, , 17, , 
2018/4/29, 61, 28, , 12, , 
2018/4/30, 63, 18, , 21, , 
2018/5/1, 30, 19, , 20, , 
2018/5/2, 38, 11, , 9, , 
2018/5/3, 30, 16, , 11, , 
2018/5/4, 42, 17, , 9, , 
2018/5/5, 38, 26, , 11, , 
2018/5/6, 50, 21, , 16, , 
2018/5/7, 55, 26, , 23, , 
2018/5/8, 63, 31, , 22, , 
2018/5/9, 72, 20, , 21, , 
2018/5/10, 55, 18, , 23, , 
2018/5/11, 50, 20, , 20, , 
2018/5/12, 53, 20, , 12, , 
2018/5/13, 53, 16, 39, 17, 1, 
2018/5/14, 38, 10, 32, 24, 1, 
2018/5/15, 17, 10, 37, 20, 1, 
2018/5/16, 25, 10, 35, 24, 1, 
2018/5/17, 30, 15, 38, 18, 1, 
2018/5/18, 38, 13, 49, 22, 1, 
2018/5/19, 38, 12, 47, 30, 1, 
2018/5/20, 38, 10, 46, 15, 1, 
2018/5/21, 34, 15, 41, 36, 1, 
2018/5/22, 50, 12, 35, 18, 1, 
2018/5/23, 30, 15, 39, 20, 1, 
2018/5/24, 34, 18, 45, 18, 1, 
2018/5/25, 50, 22, 51, 21, 1, 
2018/5/26, 61, 22, 54, 26, 1, 
2018/5/27, 61, 20, 49, 15, 1, 
2018/5/28, 57, 25, 45, 17, 1, 
2018/5/29, 61, 25, 45, 15, 1, 
2018/5/30, 57, 27, 38, 21, 1, 
2018/5/31, 55, 23, 40, 20, 1, 
2018/6/1, 57, 20, 42, 16, 1, 
2018/6/2, 50, 15, 45, 17, 1, 
2018/6/3, 42, 14, 45, 15, 1, 
2018/6/4, 38, 19, 41, 18, 1, 
2018/6/5, 42, 12, 45, 19, 1, 
2018/6/6, 30, 17, 42, 14, 1, 
2018/6/7, 42, 17, , 16, 1, 
2018/6/8, 50, 14, 39, 21, 1, 
2018/6/9, 30, 15, 36, 12, 1, 
2018/6/10, 38, 14, 36, 12, 1, 
2018/6/11, 38, 17, 45, 24, 1, 
2018/6/12, 42, 19, 39, 15, 1, 
2018/6/13, 42, 15, 37, 17, 2, 
2018/6/14, 30, 8, 37, 13, 2, 
2018/6/15, 13, 10, 44, 16, 2, 
2018/6/16, 30, 12, 49, 10, 2, 
2018/6/17, 38, 15, 51, 12, 1, 
2018/6/18, 50, 18, 48, 25, 1, 
2018/6/19, 53, 16, 45, 17, 1, 
2018/6/20, 42, 13, 47, 17, 1, 
2018/6/21, 34, , 61, 21, 2, 
2018/6/27, 25, 11, 48, 28, 2, 
2018/6/28, 34, 10, 46, 18, 1, 
2018/6/29, 30, 12, 49, 24, 2, 
2018/6/30, 34, 15, 62, 12, 2, 
2018/7/1, 46, 12, 58, 14, 2, 
2018/1/2, 170, 20, , 45, , 
2018/1/3, 53, 29, , 33, , 
2018/1/4, 80, 48, , 38, , 
2018/1/5, 117, 60, , 43, , 
2018/1/6, 153, 62, , 34, , 
2018/1/7, 157, 60, , 48, , 
2018/1/8, 152, 62, , 48, , 
2018/1/9, 151, 37, , 47, , 
2018/1/10, 74, 31, , 37, , 
2018/1/11, 76, 16, , 32, , 
2018/1/12, 55, 14, , 14, , 
2018/1/13, 38, 14, , 18, , 
2018/1/14, 46, 15, , 17, , 
2018/1/15, 55, 40, , 37, , 
2018/1/16, 99, 15, , 27, , 
2018/1/17, 30, 18, , 36, , 
2018/1/18, 38, 25, , 39, , 
2018/1/19, 38, 29, , 40, , 
2018/1/20, 68, 29, , 37, , 
2018/1/21, 65, 13, , 32, , 
2018/1/22, 38, 30, , 37, , 
2018/1/23, 72, 21, , 34, , 
2018/1/24, 61, 46, , 46, , 
2018/1/25, 107, 58, , 45, , 
2018/1/26, 147, 54, , 37, , 
2018/1/27, 134, 26, , 28, , 
2018/1/28, 68, 41, , 37, , 
2018/1/29, 102, 54, , 43, , 
2018/1/30, 127, 40, , 37, , 
2018/1/31, 93, 33, , 33, , 
2018/2/1, 85, 13, , 30, , 
2018/2/2, 42, 6, , 31, , 
2018/2/3, 17, 10, , 30, , 
2018/2/4, 34, 33, , 30, , 
2018/2/5, 87, 30, , 36, , 
2018/2/6, 82, 8, , 15, , 
2018/2/7, 25, 9, , 31, , 
2018/2/8, 34, 32, , 41, , 
2018/2/9, 76, 33, , 42, , 
2018/2/10, 72, 23, , 28, , 
2018/2/11, 65, 24, , 44, , 
2018/2/12, 72, 18, , 29, , 
2018/2/13, 61, 8, , 22, , 
2018/2/14, 21, 17, , 33, , 
2018/2/15, 55, 30, , 45, , 
2018/2/16, 78, 59, , 49, , 
2018/2/17, 149, 63, , 38, , 
2018/2/18, 158, 16, , 27, , 
2018/2/19, 59, 8, , 14, , 
2018/2/20, 30, 13, , 21, , 
2018/2/21, 50, 9, , 13, , 
2018/2/22, 30, 4, , 11, , 
2018/2/23, 13, 3, , 10, , 
2018/2/24, 5, 11, , 9, , 
2018/2/25, 42, 12, , 7, , 
2018/2/27, 59, 21, , 26, , 
2018/2/28, 70, 23, , 36, , 
2018/3/1, 70, 16, , 11, , 
2018/3/2, 59, 19, , 45, , 
2018/3/3, 59, 16, , 38, , 
2018/3/4, 55, 18, , 26, , 
2018/3/5, 61, 5, , 26, , 
2018/3/6, 17, 16, , 27, , 
2018/3/7, 50, 16, , 38, , 
2018/3/8, 34, 21, , 34, , 
2018/3/9, 46, 29, , 40, , 
2018/3/10, 63, 39, , 36, , 
2018/3/11, 91, 23, , 27, , 
2018/3/12, 74, 14, , 40, , 
2018/3/13, 30, 21, , 35, , 
2018/3/14, 34, 19, , 39, , 
2018/3/15, 46, 26, , 38, , 
2018/3/16, 65, 17, , 43, , 
2018/3/17, 42, 11, , 22, , 
2018/3/18, 30, 10, , 23, , 
2018/3/19, 25, 5, , 21, , 
2018/3/20, 17, 6, , 13, , 
2018/3/21, 25, 14, , 11, , 
2018/3/22, 46, 14, , 19, , 
2018/3/23, 46, 15, , 29, , 
2018/3/24, 42, 17, , 30, , 
2018/3/25, 53, 16, , 13, , 
2018/3/26, 53, 15, , 34, , 
2018/3/27, 53, 30, , 40, , 
2018/3/28, 74, 29, , 37, , 
2018/3/29, 68, 20, , 27, , 
2018/3/30, 42, 19, , 36, , 
2018/3/31, 46, 10, , 17, , 
2018/4/1, 21, 14, , 18, , 
2017/10/2, 70, 17, , 28, , 
2017/10/3, 57, 25, , 27, , 
2017/10/4, 68, 18, , 40, , 
2017/10/5, 53, 20, , 25, , 
2017/10/6, 55, 15, , 21, , 
2017/10/7, 50, 10, , 28, , 
2017/10/8, 30, 16, , 31, , 
2017/10/9, 42, 18, , 31, , 
2017/10/10, 42, 20, , 42, , 
2017/10/11, 50, 21, , 32, , 
2017/10/12, 57, 26, , 38, , 
2017/10/13, 61, 26, , 40, , 
2017/10/14, 68, 31, , 34, , 
2017/10/15, 78, 26, , 32, , 
2017/10/16, 74, , , 43, , 
2017/10/18, 74, 27, , 41, , 
2017/10/19, 65, 26, , 46, , 
2017/10/20, 65, 26, , 37, , 
2017/10/21, 63, 29, , 27, , 
2017/10/22, 72, 19, , 17, , 
2017/10/23, 46, 10, , 32, , 
2017/10/24, 25, 21, , 40, , 
2017/10/25, 57, 21, , 41, , 
2017/10/26, 59, 27, , 44, , 
2017/10/27, 63, 40, , 38, , 
2017/10/28, 91, 23, , 31, , 
2017/10/29, 63, 21, , 25, , 
2017/10/30, 55, 24, , 25, , 
2017/10/31, 61, 10, , 20, , 
2017/11/1, 25, 23, , 40, , 
2017/11/2, 59, 49, , 49, , 
2017/11/3, 107, 44, , 32, , 
2017/11/4, 109, 29, , 28, , 
2017/11/5, 74, 20, , 24, , 
2017/11/6, 57, 15, , 29, , 
2017/11/7, 38, 15, , 27, , 
2017/11/8, 50, 20, , 35, , 
2017/11/9, 57, 25, , 26, , 
2017/11/10, 65, 10, , 13, , 
2017/11/11, 34, 27, , 37, , 
2017/11/12, 76, 30, , 29, , 
2017/11/13, 85, 4, , 10, , 
2017/11/14, 9, 8, , 10, , 
2017/11/15, 13, 11, , 13, , 
2017/11/16, 25, 10, , 17, , 
2017/11/17, 30, 16, , 28, , 
2017/11/18, 46, 12, , 23, , 
2017/11/19, 42, 28, , 34, , 
2017/11/20, 80, 40, , 42, , 
2017/11/21, 102, 40, , 57, , 
2017/11/22, 102, 75, , 47, , 
2017/11/23, 165, 64, , 41, , 
2017/11/24, 156, 59, , 37, , 
2017/11/25, 152, 55, , 34, , 
2017/11/26, 139, 10, , 22, , 
2017/11/27, 21, 10, , 31, , 
2017/11/28, 34, 44, , 33, , 
2017/11/29, 117, 39, , 39, , 
2017/11/30, 99, 21, , 35, , 
2017/12/1, 65, 23, , 27, , 
2017/12/2, 68, 9, , 7, , 
2017/12/3, 25, 12, , 18, , 
2017/12/4, 34, 24, , 42, , 
2017/12/5, 70, 54, , 44, , 
2017/12/6, 137, 77, , 59, , 
2017/12/7, 168, 79, , 46, , 
2017/12/8, 171, 13, , 28, , 
2017/12/9, 38, 14, , 35, , 
2017/12/10, 50, 36, , 31, , 
2017/12/11, 99, 18, , 18, , 
2017/12/12, 38, 14, , 38, , 
2017/12/13, 34, 17, , 39, , 
2017/12/14, 46, 12, , 32, , 
2017/12/15, 21, 12, , 38, , 
2017/12/16, 30, 9, , 27, , 
2017/12/17, 25, 20, , 33, , 
2017/12/18, 61, 38, , 38, , 
2017/12/19, 95, 39, , 37, , 
2017/12/20, 97, 36, , 35, , 
2017/12/21, 93, 23, , 44, , 
2017/12/22, 65, 63, , 78, , 
2017/12/23, 155, 59, , 53, , 
2017/12/24, 152, 75, , 43, , 
2017/12/25, 169, 101, , 43, , 
2017/12/26, 200, 59, , 30, , 
2017/12/27, 156, 11, , 36, , 
2017/12/28, 34, 10, , 28, , 
2017/12/29, 38, , , , , 
2018/1/1, 154, 76, , 31, , 
2017/7/2, 30, 14, , 19, , 
2017/7/3, 30, 12, , 24, , 
2017/7/4, 30, 13, , 22, , 
2017/7/5, 34, 14, , 28, , 
2017/7/6, 34, 13, , 18, , 
2017/7/7, 34, 13, , 27, , 
2017/7/8, 34, 16, , 14, , 
2017/7/9, 42, 19, , 18, , 
2017/7/10, 46, 19, , 31, , 
2017/7/11, 46, , , 18, , 
2017/7/13, 53, , , 13, , 
2017/7/15, 50, 10, , 6, , 
2017/7/16, 25, 8, , 7, , 
2017/7/17, 17, 10, , 23, , 
2017/7/18, 30, 17, , 36, , 
2017/7/19, 53, 20, , 22, , 
2017/7/20, 59, 20, , 24, , 
2017/7/21, 57, 21, , 22, , 
2017/7/22, 61, 25, , 21, , 
2017/7/23, 59, 24, , 14, , 
2017/7/24, 57, 26, , 16, , 
2017/7/25, 53, 20, , 26, , 
2017/7/26, 42, 19, , 18, , 
2017/7/27, 46, 20, , 17, , 
2017/7/28, 50, 20, , 22, , 
2017/7/29, 46, 16, , 20, , 
2017/7/30, 38, 15, , 9, , 
2017/7/31, 42, 18, , 21, , 
2017/8/1, 50, 23, , 31, , 
2017/8/2, 59, 25, , 32, , 
2017/8/3, 57, 32, , 22, , 
2017/8/4, 59, 31, , 22, , 
2017/8/5, 70, 30, , 27, , 
2017/8/6, 72, 25, , 13, , 
2017/8/7, 61, 16, , 6, , 
2017/8/8, 46, 20, , 22, , 
2017/8/9, 50, 24, , 22, , 
2017/8/10, 55, 20, , 20, , 
2017/8/11, 46, 19, , 13, , 
2017/8/12, 30, 11, , 10, , 
2017/8/13, 21, 10, , 10, , 
2017/8/14, 30, 9, , 15, , 
2017/8/15, 21, 9, , 14, , 
2017/8/16, 25, 12, , 19, , 
2017/8/17, 34, 15, , 26, , 
2017/8/18, 42, 20, , 24, , 
2017/8/19, 57, 20, , 10, , 
2017/8/20, 53, 10, , 6, , 
2017/8/21, 21, 9, , 7, , 
2017/8/22, 21, 10, , 8, , 
2017/8/23, 25, 14, , 25, , 
2017/8/24, 42, 14, , 23, , 
2017/8/25, 34, 19, , 20, , 
2017/8/26, 53, 23, , 15, , 
2017/8/27, 63, 20, , 17, , 
2017/8/28, 57, 25, , 28, , 
2017/8/29, 55, 14, , 9, , 
2017/8/30, 55, 25, , 19, , 
2017/8/31, 57, 26, , 36, , 
2017/9/1, 57, 17, , 19, , 
2017/9/2, 34, 15, , 19, , 
2017/9/3, 25, 9, , 16, , 
2017/9/4, 21, 9, , 23, , 
2017/9/5, 24, 10, , 23, , 
2017/9/6, 25, , , , , 
2017/9/9, 68, 18, , 14, , 
2017/9/10, 38, 10, , 17, , 
2017/9/11, 30, 13, , 19, , 
2017/9/12, 30, 22, , 17, , 
2017/9/13, 34, 20, , 18, , 
2017/9/14, 38, 17, , 26, , 
2017/9/15, 34, 18, , 22, , 
2017/9/16, 34, 13, , 13, , 
2017/9/17, 38, 12, , 10, , 
2017/9/18, 21, 12, , 27, , 
2017/9/19, 25, 7, , 15, , 
2017/9/20, 17, 10, , 22, , 
2017/9/21, 25, 14, , 24, , 
2017/9/22, 34, 17, , 26, , 
2017/9/23, 42, 16, , 22, , 
2017/9/24, 46, 16, , 22, , 
2017/9/25, 46, 10, , 27, , 
2017/9/26, 30, 11, , 8, , 
2017/9/27, 38, , , 17, , 
2017/9/29, 59, 21, , 24, , 
2017/9/30, 55, 20, , 14, , 
2017/10/1, 57, 26, , 20, , 
2017/4/2, 68, 27, , 25, , 
2017/4/3, 73, 20, , 30, , 
2017/4/4, 59, 27, , 42, , 
2017/4/5, 69, 21, , 15, , 
2017/4/6, 63, 24, , 31, , 
2017/4/7, 69, 19, , 36, , 
2017/4/8, 57, 21, , 28, , 
2017/4/9, 62, 20, , 23, , 
2017/4/10, 61, 22, , 25, , 
2017/4/11, 61, 20, , 31, , 
2017/4/12, 57, 20, , 33, , 
2017/4/13, 57, 20, , 21, , 
2017/4/14, 55, 21, , 28, , 
2017/4/15, 56, 22, , 20, , 
2017/4/16, 62, 11, , 11, , 
2017/4/17, 39, 7, , 18, , 
2017/4/18, 21, 9, , 28, , 
2017/4/19, 24, 7, , 31, , 
2017/4/20, 21, 10, , 32, , 
2017/4/21, 33, 13, , 30, , 
2017/4/22, 49, 16, , 22, , 
2017/4/23, 42, 17, , 26, , 
2017/4/24, 38, 17, , 26, , 
2017/4/25, 52, 17, , 19, , 
2017/4/26, 46, 24, , 32, , 
2017/4/27, 49, 23, , 26, , 
2017/4/28, 50, 15, , 34, , 
2017/4/29, 34, 10, , 19, , 
2017/4/30, 30, 9, , 10, , 
2017/5/1, 30, 9, , 17, , 
2017/5/2, 30, 13, , 29, , 
2017/5/3, 30, 12, , 26, , 
2017/5/4, 30, 10, , 24, , 
2017/5/5, 33, 13, , 21, , 
2017/5/6, 41, 16, , 27, , 
2017/5/7, 52, 10, , 20, , 
2017/5/8, 30, 11, , 19, , 
2017/5/9, 33, 6, , 16, , 
2017/5/10, 13, 10, , 21, , 
2017/5/11, 29, 18, , 24, , 
2017/5/12, 41, 20, , 26, , 
2017/5/13, 42, 17, , 14, , 
2017/5/14, 30, 17, , 15, , 
2017/5/15, 41, 13, , 19, , 
2017/5/16, 34, 10, , 13, , 
2017/5/17, 25, 10, , 18, , 
2017/5/18, 33, 14, , 27, , 
2017/5/19, 45, 15, , 21, , 
2017/5/20, 46, 15, , 15, , 
2017/5/21, 25, 8, , 12, , 
2017/5/22, 21, 13, , 29, , 
2017/5/23, 37, 15, , 26, , 
2017/5/24, 41, 16, , 28, , 
2017/5/25, 42, 13, , 25, , 
2017/5/26, 34, 10, , 24, , 
2017/5/27, 30, 10, , 24, , 
2017/5/28, 33, 12, , 12, , 
2017/5/29, 41, 15, , 26, , 
2017/5/30, 45, 18, , 16, , 
2017/5/31, 52, 18, , 18, , 
2017/6/1, 50, 17, , 16, , 
2017/6/2, 50, 16, , 16, , 
2017/6/3, 50, 16, , 15, , 
2017/6/4, 52, 16, , 15, , 
2017/6/5, 46, 15, , 15, , 
2017/6/6, 38, 16, , 18, , 
2017/6/7, 41, 21, , 24, , 
2017/6/8, 38, 14, , 14, , 
2017/6/9, 30, 16, , 31, , 
2017/6/10, 41, 18, , 22, , 
2017/6/11, 49, 15, , 16, , 
2017/6/12, 46, 17, , 15, , 
2017/6/13, 52, 19, , 18, , 
2017/6/14, 54, 20, , 17, , 
2017/6/15, 55, 18, , 21, , 
2017/6/16, 53, 22, , 18, , 
2017/6/17, 62, 20, , 21, , 
2017/6/18, 59, 10, , 8, , 
2017/6/19, 31, 10, , 17, , 
2017/6/20, 33, 15, , 34, , 
2017/6/21, 45, 14, , 19, , 
2017/6/22, 38, 19, , 30, , 
2017/6/23, 52, 20, , 26, , 
2017/6/24, 53, 19, , 17, , 
2017/6/25, 53, 20, , 17, , 
2017/6/26, 54, 21, , 17, , 
2017/6/27, 55, 22, , 21, , 
2017/6/28, 55, 23, , 27, , 
2017/6/29, 55, 14, , 13, , 
2017/6/30, 21, 14, , 25, , 
2017/7/1, 29, 14, , 13, , 
2017/1/4, 55, 30, , 34, , 
2017/1/5, 80, 16, , 27, , 
2017/1/6, 53, 12, , 21, , 
2017/1/7, 38, 27, , 45, , 
2017/1/8, 72, 45, , 43, , 
2017/1/9, 117, 44, , 46, , 
2017/1/10, 109, 40, , 38, , 
2017/1/11, 109, 30, , 49, , 
2017/1/12, 82, 65, , 43, , 
2017/1/13, 160, 35, , 40, , 
2017/1/14, 97, 38, , 35, , 
2017/1/15, 107, 35, , 30, , 
2017/1/16, 99, 10, , 12, , 
2017/1/17, 34, 11, , 8, , 
2017/1/18, 34, 18, , 12, , 
2017/1/19, 53, 20, , 13, , 
2017/1/20, 55, 16, , 17, , 
2017/1/21, 50, 15, , 10, , 
2017/1/22, 53, 12, , 8, , 
2017/1/23, 50, 11, , 11, , 
2017/1/24, 38, 10, , 16, , 
2017/1/25, 38, 17, , 17, , 
2017/1/26, 57, 37, , 46, , 
2017/1/27, 89, 46, , 49, , 
2017/1/28, 112, 51, , 38, , 
2017/1/29, 129, 51, , 58, , 
2017/1/30, 132, 65, , 46, , 
2017/1/31, 161, 65, , 45, , 
2017/2/1, 162, 36, , 49, , 
2017/2/2, 87, 55, , 41, , 
2017/2/3, 151, 37, , 39, , 
2017/2/4, 89, 16, , 30, , 
2017/2/5, 34, 17, , 31, , 
2017/2/6, 46, 4, , 23, , 
2017/2/7, 13, 7, , 16, , 
2017/2/8, 17, 15, , 27, , 
2017/2/9, 50, 16, , 10, , 
2017/2/10, 57, 15, , 10, , 
2017/2/11, 55, 18, , 21, , 
2017/2/12, 61, 28, , 23, , 
2017/2/13, 82, 27, , 30, , 
2017/2/14, 76, 14, , 21, , 
2017/2/15, 55, 36, , 48, , 
2017/2/16, 93, 41, , 38, , 
2017/2/17, 99, 38, , 37, , 
2017/2/18, 87, 13, , 24, , 
2017/2/19, 50, 18, , 40, , 
2017/2/20, 59, 27, , 50, , 
2017/2/21, 70, 37, , 47, , 
2017/2/22, 93, 32, , 38, , 
2017/2/23, 80, 25, , 31, , 
2017/2/24, 63, 22, , 35, , 
2017/2/25, 59, 4, , 19, , 
2017/2/26, 13, 13, , 38, , 
2017/2/27, 50, 27, , 40, , 
2017/2/28, 74, 24, , 41, , 
2017/3/1, 53, 23, , 35, , 
2017/3/2, 38, 24, , 33, , 
2017/3/3, 50, 29, , 35, , 
2017/3/4, 68, 24, , 33, , 
2017/3/5, 63, 8, , 13, , 
2017/3/6, 17, 19, , 32, , 
2017/3/7, 34, 10, , 43, , 
2017/3/8, 30, 10, , 27, , 
2017/3/9, 42, 22, , 48, , 
2017/3/10, 61, 23, , 53, , 
2017/3/11, 63, 7, , 25, , 
2017/3/12, 17, 20, , 35, , 
2017/3/13, 59, 17, , 32, , 
2017/3/14, 53, 27, , 53, , 
2017/3/15, 68, 29, , 42, , 
2017/3/16, 72, 26, , 39, , 
2017/3/17, 70, 31, , 34, , 
2017/3/18, 76, 28, , 31, , 
2017/3/19, 59, 35, , 39, , 
2017/3/20, 70, 29, , 30, , 
2017/3/21, 68, 29, , 29, , 
2017/3/22, 65, 23, , 21, , 
2017/3/23, 59, 18, , 27, , 
2017/3/24, 46, 23, , 25, , 
2017/3/25, 63, 20, , 25, , 
2017/3/26, 57, 10, , 14, , 
2017/3/27, 21, 10, , 13, , 
2017/3/28, 33, 10, , 39, , 
2017/3/29, 34, 23, , 37, , 
2017/3/30, 63, 26, , 37, , 
2017/3/31, 67, 27, , 41, , 
2017/4/1, 71, 25, , 28, , 
2020/7/10, , 19, , 20, , 
2020/6/25, , 14, , 15, , 
2020/5/28, , 10, , 17, , 
2020/4/9, , 19, , 28, , 
2020/4/13, , 16, , 13, , 
2020/3/3, , 11, , 32, , 
2020/2/4, , 23, , 19, , 
2020/1/12, , 15, , , , 
2019/10/17, , 19, , 27, , 
2019/12/28, , 14, , 25, , 
2019/8/20, , 12, , 12, , 
2019/4/21, , 12, , 11, , 
2019/5/22, , 20, , 22, , 
2019/6/4, , 17, , 15, , 
2019/1/1, , 90, , 38, , 
2019/2/7, , 25, , 48, , 
2019/3/24, , 19, , 29, , 
2019/3/26, , 9, , 7, , 
2018/10/1, , 14, , 27, , 
2018/10/12, , 26, , 15, , 
2018/10/19, , 29, , 24, , 
2018/11/3, , 9, , 10, , 
2018/12/21, , 40, , 38, , 
2018/8/1, , 21, 68, 28, 2, 
2018/9/28, , 15, 45, 38, , 
2018/6/26, , 9, 38, 9, 1, 
2018/2/26, , 18, , 13, , 
2017/10/17, , 32, , 50, , 
2017/12/31, , 58, , 29, , 
2017/7/12, , 20, , 15, , 
2017/7/14, , 20, , 16, , 
2017/9/8, , 27, , 16, , 
2017/9/28, , 22, , 33, , 
2017/1/3, , 16, , 25, , 
2018/6/22, , , 41, 26, 2, 
2018/6/23, , , 42, 5, 1, 
2018/6/24, , , 44, 13, 1, 
2018/6/25, , , 37, 23, 1, 
2020/7/8, , , , 11, , 
2020/7/9, , , , 24, , 
2020/6/24, , , , 21, , 
2020/4/8, , , , 25, , 
2020/4/12, , , , 13, , 
2020/2/3, , , , 29, , 
2020/1/6, , , , 30, , 
2020/1/7, , , , 43, , 
2019/12/5, , , , 30, , 
2019/12/6, , , , 34, , 
2018/11/1, , , , 21, , 
2018/11/2, , , , 17, , 
2018/12/19, , , , 48, , 
2018/12/20, , , , 31, , 
2020/1/1, , , , , , 
